loss,res_pc,diff_pc,diff_ps,res_cc,res_sc,epsilon,lr,epoch
0.002060,0.011906,0.002060,0.001992,0.000000,0.046694,0.004049,0.000100,25
0.002058,0.011882,0.002058,0.001994,0.000000,0.046694,0.004049,0.000100,26
0.002055,0.011857,0.002055,0.001998,0.000000,0.046679,0.004049,0.000100,27
0.002054,0.011853,0.002054,0.001999,0.000000,0.046703,0.004049,0.000100,28
0.002050,0.011814,0.002050,0.002003,0.000000,0.046697,0.004049,0.000100,29
0.002048,0.011812,0.002048,0.002004,0.000000,0.046697,0.004049,0.000100,30
0.002046,0.011794,0.002046,0.002006,0.000000,0.046662,0.004049,0.000100,31
0.002044,0.011797,0.002044,0.002009,0.000000,0.046714,0.004049,0.000100,32
0.002041,0.011761,0.002041,0.002011,0.000000,0.046697,0.004049,0.000100,33
0.002039,0.011731,0.002039,0.002013,0.000000,0.046681,0.004049,0.000100,34
0.002038,0.011725,0.002038,0.002014,0.000000,0.046714,0.004049,0.000100,35
0.002037,0.011729,0.002037,0.002015,0.000000,0.046709,0.004049,0.000100,36
0.002033,0.011692,0.002033,0.002019,0.000000,0.046690,0.004049,0.000100,37
0.002032,0.011688,0.002032,0.002021,0.000000,0.046677,0.004049,0.000100,38
0.002031,0.011678,0.002031,0.002021,0.000000,0.046719,0.004050,0.000100,39
0.002029,0.011656,0.002029,0.002024,0.000000,0.046703,0.004049,0.000100,40
0.002029,0.011682,0.002029,0.002024,0.000000,0.046683,0.004049,0.000100,41
0.002027,0.011658,0.002027,0.002026,0.000000,0.046700,0.004049,0.000100,42
0.002024,0.011634,0.002024,0.002028,0.000000,0.046700,0.004049,0.000100,43
0.002024,0.011636,0.002024,0.002029,0.000000,0.046695,0.004049,0.000100,44
0.002022,0.011631,0.002022,0.002029,0.000000,0.046704,0.004049,0.000100,45
0.002021,0.011611,0.002021,0.002031,0.000000,0.046669,0.004049,0.000100,46
0.002019,0.011580,0.002019,0.002033,0.000000,0.046689,0.004049,0.000100,47
0.002018,0.011597,0.002018,0.002035,0.000000,0.046703,0.004049,0.000100,48
0.002016,0.011583,0.002016,0.002035,0.000000,0.046704,0.004049,0.000100,49
0.002011,0.011589,0.002011,0.002040,0.000000,0.046687,0.004049,0.000100,50
0.001960,0.011685,0.001960,0.002087,0.000000,0.046683,0.004049,0.000095,51
0.001917,0.011663,0.001917,0.002133,0.000000,0.046712,0.004049,0.000095,52
0.001895,0.011625,0.001895,0.002153,0.000000,0.046704,0.004049,0.000095,53
0.001878,0.011626,0.001878,0.002172,0.000000,0.046685,0.004049,0.000095,54
0.001865,0.011589,0.001865,0.002184,0.000000,0.046695,0.004049,0.000095,55
0.001858,0.011575,0.001858,0.002193,0.000000,0.046677,0.004049,0.000095,56
0.001851,0.011567,0.001851,0.002199,0.000000,0.046700,0.004049,0.000095,57
0.001842,0.011557,0.001842,0.002209,0.000000,0.046720,0.004049,0.000095,58
0.001835,0.011542,0.001835,0.002216,0.000000,0.046698,0.004049,0.000095,59
0.001833,0.011519,0.001833,0.002218,0.000000,0.046680,0.004049,0.000095,60
0.001829,0.011534,0.001829,0.002222,0.000000,0.046740,0.004049,0.000095,61
0.001823,0.011510,0.001823,0.002227,0.000000,0.046695,0.004049,0.000095,62
0.001819,0.011524,0.001819,0.002232,0.000000,0.046724,0.004049,0.000095,63
0.001816,0.011469,0.001816,0.002233,0.000000,0.046700,0.004049,0.000095,64
0.001810,0.011468,0.001810,0.002240,0.000000,0.046697,0.004049,0.000095,65
0.001805,0.011467,0.001805,0.002244,0.000000,0.046686,0.004049,0.000095,66
0.001801,0.011470,0.001801,0.002249,0.000000,0.046688,0.004049,0.000095,67
0.001793,0.011482,0.001793,0.002255,0.000000,0.046673,0.004049,0.000095,68
0.001784,0.011476,0.001784,0.002265,0.000000,0.046692,0.004049,0.000095,69
0.001766,0.011495,0.001766,0.002281,0.000000,0.046687,0.004049,0.000095,70
0.001742,0.011491,0.001742,0.002304,0.000000,0.046696,0.004049,0.000090,71
0.001719,0.011495,0.001719,0.002327,0.000000,0.046700,0.004049,0.000090,72
0.001688,0.011534,0.001688,0.002358,0.000000,0.046721,0.004049,0.000090,73
0.001658,0.011531,0.001658,0.002389,0.000000,0.046719,0.004049,0.000090,74
0.001640,0.011488,0.001640,0.002409,0.000000,0.046682,0.004049,0.000090,75
0.001622,0.011452,0.001622,0.002427,0.000000,0.046704,0.004049,0.000090,76
0.001615,0.011441,0.001615,0.002435,0.000000,0.046687,0.004049,0.000090,77
0.001604,0.011418,0.001604,0.002445,0.000000,0.046682,0.004049,0.000090,78
0.001597,0.011394,0.001597,0.002452,0.000000,0.046687,0.004049,0.000090,79
0.001589,0.011405,0.001589,0.002460,0.000000,0.046682,0.004049,0.000090,80
0.001584,0.011362,0.001584,0.002465,0.000000,0.046701,0.004049,0.000090,81
0.001578,0.011383,0.001578,0.002472,0.000000,0.046731,0.004049,0.000090,82
0.001569,0.011338,0.001569,0.002480,0.000000,0.046693,0.004049,0.000090,83
0.001569,0.011324,0.001569,0.002480,0.000000,0.046695,0.004049,0.000090,84
0.001563,0.011324,0.001563,0.002488,0.000000,0.046722,0.004050,0.000090,85
0.001558,0.011303,0.001558,0.002490,0.000000,0.046714,0.004049,0.000090,86
0.001555,0.011300,0.001555,0.002494,0.000000,0.046697,0.004049,0.000090,87
0.001551,0.011260,0.001551,0.002499,0.000000,0.046704,0.004049,0.000090,88
0.001547,0.011267,0.001547,0.002502,0.000000,0.046696,0.004049,0.000090,89
0.001543,0.011259,0.001543,0.002507,0.000000,0.046709,0.004049,0.000090,90
0.001535,0.011220,0.001535,0.002513,0.000000,0.046714,0.004049,0.000086,91
0.001533,0.011236,0.001533,0.002515,0.000000,0.046716,0.004049,0.000086,92
0.001530,0.011221,0.001530,0.002519,0.000000,0.046685,0.004050,0.000086,93
0.001529,0.011183,0.001529,0.002520,0.000000,0.046680,0.004049,0.000086,94
0.001523,0.011172,0.001523,0.002526,0.000000,0.046731,0.004049,0.000086,95
0.001522,0.011203,0.001522,0.002528,0.000000,0.046714,0.004049,0.000086,96
0.001518,0.011185,0.001518,0.002529,0.000000,0.046702,0.004049,0.000086,97
0.001514,0.011148,0.001514,0.002535,0.000000,0.046705,0.004049,0.000086,98
0.001514,0.011152,0.001514,0.002536,0.000000,0.046685,0.004049,0.000086,99
0.001508,0.011152,0.001508,0.002540,0.000000,0.046695,0.004049,0.000086,100
0.001506,0.011161,0.001506,0.002543,0.000000,0.046714,0.004049,0.000086,101
0.001502,0.011132,0.001502,0.002546,0.000000,0.046673,0.004049,0.000086,102
0.001495,0.011144,0.001495,0.002553,0.000000,0.046717,0.004049,0.000086,103
0.001486,0.011134,0.001486,0.002561,0.000000,0.046709,0.004049,0.000086,104
0.001480,0.011153,0.001480,0.002569,0.000000,0.046714,0.004049,0.000086,105
0.001463,0.011124,0.001463,0.002585,0.000000,0.046713,0.004049,0.000086,106
0.001445,0.011121,0.001445,0.002604,0.000000,0.046703,0.004049,0.000086,107
0.001434,0.011130,0.001434,0.002614,0.000000,0.046710,0.004049,0.000086,108
0.001421,0.011109,0.001421,0.002627,0.000000,0.046698,0.004049,0.000086,109
0.001413,0.011100,0.001413,0.002636,0.000000,0.046715,0.004049,0.000086,110
0.001404,0.011064,0.001404,0.002644,0.000000,0.046697,0.004049,0.000081,111
0.001395,0.011040,0.001395,0.002653,0.000000,0.046688,0.004049,0.000081,112
0.001392,0.011027,0.001392,0.002657,0.000000,0.046708,0.004049,0.000081,113
0.001386,0.011035,0.001386,0.002661,0.000000,0.046698,0.004049,0.000081,114
0.001383,0.011028,0.001383,0.002667,0.000000,0.046690,0.004049,0.000081,115
0.001378,0.011008,0.001378,0.002670,0.000000,0.046685,0.004049,0.000081,116
0.001373,0.011005,0.001373,0.002675,0.000000,0.046718,0.004049,0.000081,117
0.001368,0.011015,0.001368,0.002681,0.000000,0.046710,0.004049,0.000081,118
0.001363,0.010974,0.001363,0.002684,0.000000,0.046715,0.004049,0.000081,119
0.001360,0.010972,0.001360,0.002688,0.000000,0.046725,0.004049,0.000081,120
0.001355,0.010962,0.001355,0.002695,0.000000,0.046686,0.004049,0.000081,121
0.001353,0.010974,0.001353,0.002695,0.000000,0.046696,0.004049,0.000081,122
0.001349,0.010977,0.001349,0.002699,0.000000,0.046697,0.004049,0.000081,123
0.001344,0.010933,0.001344,0.002704,0.000000,0.046685,0.004049,0.000081,124
0.001341,0.010927,0.001341,0.002708,0.000000,0.046715,0.004049,0.000081,125
0.001338,0.010925,0.001338,0.002711,0.000000,0.046703,0.004049,0.000081,126
0.001336,0.010907,0.001336,0.002713,0.000000,0.046728,0.004049,0.000081,127
0.001333,0.010906,0.001333,0.002715,0.000000,0.046693,0.004049,0.000081,128
0.001329,0.010898,0.001329,0.002719,0.000000,0.046708,0.004049,0.000081,129
0.001328,0.010894,0.001328,0.002720,0.000000,0.046706,0.004049,0.000081,130
0.001321,0.010863,0.001321,0.002727,0.000000,0.046669,0.004050,0.000077,131
0.001320,0.010868,0.001320,0.002727,0.000000,0.046703,0.004049,0.000077,132
0.001318,0.010841,0.001318,0.002732,0.000000,0.046675,0.004049,0.000077,133
0.001314,0.010835,0.001314,0.002733,0.000000,0.046697,0.004049,0.000077,134
0.001315,0.010835,0.001315,0.002734,0.000000,0.046709,0.004049,0.000077,135
0.001308,0.010828,0.001308,0.002740,0.000000,0.046691,0.004049,0.000077,136
0.001307,0.010814,0.001307,0.002741,0.000000,0.046692,0.004049,0.000077,137
0.001306,0.010811,0.001306,0.002742,0.000000,0.046700,0.004049,0.000077,138
0.001303,0.010790,0.001303,0.002745,0.000000,0.046703,0.004049,0.000077,139
0.001299,0.010796,0.001299,0.002748,0.000000,0.046723,0.004049,0.000077,140
0.001299,0.010783,0.001299,0.002750,0.000000,0.046718,0.004049,0.000077,141
0.001296,0.010781,0.001296,0.002752,0.000000,0.046677,0.004049,0.000077,142
0.001295,0.010787,0.001295,0.002753,0.000000,0.046698,0.004049,0.000077,143
0.001293,0.010784,0.001293,0.002755,0.000000,0.046705,0.004049,0.000077,144
0.001288,0.010770,0.001288,0.002759,0.000000,0.046699,0.004049,0.000077,145
0.001287,0.010753,0.001287,0.002761,0.000000,0.046673,0.004049,0.000077,146
0.001283,0.010749,0.001283,0.002764,0.000000,0.046681,0.004049,0.000077,147
0.001282,0.010766,0.001282,0.002766,0.000000,0.046713,0.004049,0.000077,148
0.001278,0.010743,0.001278,0.002769,0.000000,0.046709,0.004049,0.000077,149
0.001277,0.010727,0.001277,0.002770,0.000000,0.046718,0.004049,0.000077,150
0.001273,0.010717,0.001273,0.002775,0.000000,0.046717,0.004049,0.000074,151
0.001269,0.010701,0.001269,0.002779,0.000000,0.046719,0.004049,0.000074,152
0.001265,0.010692,0.001265,0.002782,0.000000,0.046692,0.004049,0.000074,153
0.001265,0.010702,0.001265,0.002783,0.000000,0.046715,0.004049,0.000074,154
0.001265,0.010693,0.001265,0.002783,0.000000,0.046694,0.004049,0.000074,155
0.001264,0.010683,0.001264,0.002784,0.000000,0.046693,0.004049,0.000074,156
0.001260,0.010675,0.001260,0.002789,0.000000,0.046681,0.004049,0.000074,157
0.001259,0.010658,0.001259,0.002786,0.000000,0.046710,0.004049,0.000074,158
0.001257,0.010663,0.001257,0.002792,0.000000,0.046710,0.004049,0.000074,159
0.001255,0.010659,0.001255,0.002793,0.000000,0.046711,0.004049,0.000074,160
0.001252,0.010671,0.001252,0.002796,0.000000,0.046682,0.004049,0.000074,161
0.001253,0.010662,0.001253,0.002794,0.000000,0.046699,0.004050,0.000074,162
0.001250,0.010657,0.001250,0.002798,0.000000,0.046736,0.004049,0.000074,163
0.001248,0.010631,0.001248,0.002799,0.000000,0.046722,0.004049,0.000074,164
0.001248,0.010646,0.001248,0.002800,0.000000,0.046721,0.004049,0.000074,165
0.001245,0.010633,0.001245,0.002802,0.000000,0.046716,0.004049,0.000074,166
0.001245,0.010630,0.001245,0.002803,0.000000,0.046718,0.004049,0.000074,167
0.001245,0.010606,0.001245,0.002804,0.000000,0.046692,0.004049,0.000074,168
0.001243,0.010613,0.001243,0.002804,0.000000,0.046712,0.004049,0.000074,169
0.001239,0.010594,0.001239,0.002808,0.000000,0.046720,0.004049,0.000074,170
0.001236,0.010580,0.001236,0.002810,0.000000,0.046684,0.004049,0.000070,171
0.001232,0.010582,0.001232,0.002814,0.000000,0.046697,0.004049,0.000070,172
0.001233,0.010571,0.001233,0.002813,0.000000,0.046671,0.004049,0.000070,173
0.001233,0.010568,0.001233,0.002815,0.000000,0.046702,0.004050,0.000070,174
0.001231,0.010557,0.001231,0.002817,0.000000,0.046716,0.004049,0.000070,175
0.001229,0.010550,0.001229,0.002818,0.000000,0.046686,0.004049,0.000070,176
0.001229,0.010550,0.001229,0.002818,0.000000,0.046711,0.004049,0.000070,177
0.001226,0.010536,0.001226,0.002821,0.000000,0.046708,0.004049,0.000070,178
0.001226,0.010542,0.001226,0.002821,0.000000,0.046708,0.004049,0.000070,179
0.001223,0.010534,0.001223,0.002824,0.000000,0.046739,0.004049,0.000070,180
0.001223,0.010517,0.001223,0.002823,0.000000,0.046708,0.004049,0.000070,181
0.001221,0.010525,0.001221,0.002826,0.000000,0.046726,0.004049,0.000070,182
0.001220,0.010516,0.001220,0.002827,0.000000,0.046705,0.004049,0.000070,183
0.001220,0.010518,0.001220,0.002828,0.000000,0.046679,0.004049,0.000070,184
0.001219,0.010505,0.001219,0.002827,0.000000,0.046710,0.004049,0.000070,185
0.001215,0.010482,0.001215,0.002831,0.000000,0.046714,0.004049,0.000070,186
0.001216,0.010479,0.001216,0.002830,0.000000,0.046701,0.004049,0.000070,187
0.001215,0.010490,0.001215,0.002832,0.000000,0.046689,0.004049,0.000070,188
0.001212,0.010484,0.001212,0.002834,0.000000,0.046697,0.004049,0.000070,189
0.001215,0.010482,0.001215,0.002832,0.000000,0.046711,0.004049,0.000070,190
0.001208,0.010454,0.001208,0.002838,0.000000,0.046690,0.004049,0.000066,191
0.001208,0.010433,0.001208,0.002838,0.000000,0.046667,0.004049,0.000066,192
0.001207,0.010444,0.001207,0.002840,0.000000,0.046711,0.004049,0.000066,193
0.001207,0.010443,0.001207,0.002840,0.000000,0.046671,0.004049,0.000066,194
0.001207,0.010426,0.001207,0.002840,0.000000,0.046693,0.004049,0.000066,195
0.001203,0.010430,0.001203,0.002843,0.000000,0.046701,0.004049,0.000066,196
0.001203,0.010409,0.001203,0.002844,0.000000,0.046719,0.004049,0.000066,197
0.001203,0.010434,0.001203,0.002843,0.000000,0.046711,0.004049,0.000066,198
0.001200,0.010417,0.001200,0.002847,0.000000,0.046698,0.004049,0.000066,199
0.001200,0.010412,0.001200,0.002846,0.000000,0.046712,0.004049,0.000066,200
