loss,res_pc,diff_pc,diff_ps,res_cc,res_sc,epsilon,lr,epoch
0.001359,0.011305,0.001359,0.002688,0.000000,0.046681,0.004049,0.000086,102
0.001354,0.011283,0.001354,0.002693,0.000000,0.046703,0.004049,0.000086,103
0.001356,0.011277,0.001356,0.002691,0.000000,0.046707,0.004049,0.000086,104
0.001353,0.011266,0.001353,0.002694,0.000000,0.046700,0.004049,0.000086,105
0.001351,0.011272,0.001351,0.002696,0.000000,0.046723,0.004049,0.000086,106
0.001350,0.011268,0.001350,0.002696,0.000000,0.046722,0.004049,0.000086,107
0.001348,0.011266,0.001348,0.002699,0.000000,0.046701,0.004049,0.000086,108
0.001347,0.011246,0.001347,0.002700,0.000000,0.046704,0.004049,0.000086,109
0.001346,0.011239,0.001346,0.002701,0.000000,0.046715,0.004049,0.000086,110
0.001342,0.011229,0.001342,0.002704,0.000000,0.046675,0.004049,0.000081,111
0.001342,0.011237,0.001342,0.002705,0.000000,0.046708,0.004050,0.000081,112
0.001339,0.011225,0.001339,0.002708,0.000000,0.046693,0.004049,0.000081,113
0.001336,0.011181,0.001336,0.002710,0.000000,0.046714,0.004049,0.000081,114
0.001338,0.011211,0.001338,0.002709,0.000000,0.046709,0.004049,0.000081,115
0.001336,0.011210,0.001336,0.002710,0.000000,0.046701,0.004049,0.000081,116
0.001335,0.011189,0.001335,0.002712,0.000000,0.046697,0.004049,0.000081,117
0.001333,0.011200,0.001333,0.002714,0.000000,0.046708,0.004049,0.000081,118
0.001333,0.011184,0.001333,0.002714,0.000000,0.046681,0.004049,0.000081,119
0.001332,0.011191,0.001332,0.002715,0.000000,0.046710,0.004049,0.000081,120
0.001330,0.011197,0.001330,0.002716,0.000000,0.046705,0.004049,0.000081,121
0.001329,0.011196,0.001329,0.002718,0.000000,0.046700,0.004049,0.000081,122
0.001331,0.011197,0.001331,0.002716,0.000000,0.046684,0.004049,0.000081,123
0.001328,0.011167,0.001328,0.002719,0.000000,0.046663,0.004049,0.000081,124
0.001325,0.011171,0.001325,0.002721,0.000000,0.046723,0.004049,0.000081,125
0.001323,0.011151,0.001323,0.002724,0.000000,0.046706,0.004049,0.000081,126
0.001324,0.011184,0.001324,0.002723,0.000000,0.046718,0.004049,0.000081,127
0.001325,0.011184,0.001325,0.002722,0.000000,0.046705,0.004049,0.000081,128
0.001319,0.011129,0.001319,0.002727,0.000000,0.046704,0.004049,0.000081,129
0.001321,0.011164,0.001321,0.002726,0.000000,0.046696,0.004049,0.000081,130
0.001315,0.011101,0.001315,0.002731,0.000000,0.046692,0.004049,0.000077,131
0.001316,0.011141,0.001316,0.002731,0.000000,0.046738,0.004049,0.000077,132
0.001315,0.011124,0.001315,0.002731,0.000000,0.046696,0.004049,0.000077,133
0.001313,0.011103,0.001313,0.002732,0.000000,0.046688,0.004049,0.000077,134
0.001313,0.011105,0.001313,0.002734,0.000000,0.046684,0.004049,0.000077,135
0.001314,0.011120,0.001314,0.002732,0.000000,0.046708,0.004049,0.000077,136
0.001311,0.011110,0.001311,0.002735,0.000000,0.046701,0.004049,0.000077,137
0.001312,0.011118,0.001312,0.002735,0.000000,0.046699,0.004049,0.000077,138
0.001310,0.011088,0.001310,0.002736,0.000000,0.046695,0.004049,0.000077,139
0.001309,0.011102,0.001309,0.002738,0.000000,0.046692,0.004049,0.000077,140
0.001308,0.011079,0.001308,0.002739,0.000000,0.046693,0.004049,0.000077,141
0.001308,0.011081,0.001308,0.002738,0.000000,0.046698,0.004049,0.000077,142
0.001306,0.011095,0.001306,0.002740,0.000000,0.046690,0.004049,0.000077,143
0.001305,0.011080,0.001305,0.002741,0.000000,0.046718,0.004049,0.000077,144
0.001305,0.011083,0.001305,0.002743,0.000000,0.046717,0.004049,0.000077,145
0.001304,0.011100,0.001304,0.002742,0.000000,0.046707,0.004049,0.000077,146
0.001304,0.011065,0.001304,0.002742,0.000000,0.046697,0.004049,0.000077,147
0.001301,0.011041,0.001301,0.002744,0.000000,0.046690,0.004049,0.000077,148
0.001302,0.011051,0.001302,0.002745,0.000000,0.046726,0.004049,0.000077,149
0.001302,0.011061,0.001302,0.002746,0.000000,0.046696,0.004049,0.000077,150
0.001297,0.011042,0.001297,0.002749,0.000000,0.046693,0.004049,0.000074,151
0.001297,0.011036,0.001297,0.002750,0.000000,0.046690,0.004049,0.000074,152
0.001295,0.011037,0.001295,0.002751,0.000000,0.046704,0.004049,0.000074,153
0.001292,0.010999,0.001292,0.002754,0.000000,0.046693,0.004049,0.000074,154
0.001294,0.011023,0.001294,0.002753,0.000000,0.046709,0.004049,0.000074,155
0.001292,0.011034,0.001292,0.002754,0.000000,0.046688,0.004049,0.000074,156
0.001294,0.011005,0.001294,0.002754,0.000000,0.046701,0.004049,0.000074,157
0.001290,0.010977,0.001290,0.002756,0.000000,0.046710,0.004049,0.000074,158
0.001290,0.010990,0.001290,0.002756,0.000000,0.046676,0.004049,0.000074,159
0.001290,0.010978,0.001290,0.002756,0.000000,0.046694,0.004049,0.000074,160
0.001289,0.010999,0.001289,0.002757,0.000000,0.046689,0.004049,0.000074,161
0.001289,0.010999,0.001289,0.002757,0.000000,0.046701,0.004049,0.000074,162
0.001289,0.011009,0.001289,0.002758,0.000000,0.046722,0.004049,0.000074,163
0.001287,0.010983,0.001287,0.002760,0.000000,0.046682,0.004049,0.000074,164
0.001286,0.010992,0.001286,0.002761,0.000000,0.046709,0.004050,0.000074,165
0.001287,0.010977,0.001287,0.002759,0.000000,0.046695,0.004049,0.000074,166
0.001285,0.010979,0.001285,0.002762,0.000000,0.046696,0.004049,0.000074,167
0.001283,0.010981,0.001283,0.002762,0.000000,0.046704,0.004049,0.000074,168
0.001284,0.010983,0.001284,0.002763,0.000000,0.046702,0.004049,0.000074,169
0.001283,0.010982,0.001283,0.002764,0.000000,0.046726,0.004049,0.000074,170
0.001280,0.010938,0.001280,0.002766,0.000000,0.046702,0.004049,0.000070,171
0.001280,0.010949,0.001280,0.002766,0.000000,0.046678,0.004049,0.000070,172
0.001278,0.010941,0.001278,0.002768,0.000000,0.046707,0.004049,0.000070,173
0.001280,0.010958,0.001280,0.002766,0.000000,0.046692,0.004049,0.000070,174
0.001278,0.010933,0.001278,0.002769,0.000000,0.046713,0.004049,0.000070,175
0.001278,0.010937,0.001278,0.002768,0.000000,0.046703,0.004049,0.000070,176
0.001275,0.010939,0.001275,0.002770,0.000000,0.046687,0.004049,0.000070,177
0.001275,0.010943,0.001275,0.002771,0.000000,0.046716,0.004049,0.000070,178
0.001276,0.010937,0.001276,0.002770,0.000000,0.046688,0.004049,0.000070,179
0.001275,0.010917,0.001275,0.002772,0.000000,0.046708,0.004049,0.000070,180
0.001273,0.010923,0.001273,0.002773,0.000000,0.046683,0.004049,0.000070,181
0.001273,0.010925,0.001273,0.002773,0.000000,0.046696,0.004049,0.000070,182
0.001272,0.010895,0.001272,0.002773,0.000000,0.046701,0.004049,0.000070,183
0.001272,0.010893,0.001272,0.002774,0.000000,0.046701,0.004049,0.000070,184
0.001270,0.010889,0.001270,0.002777,0.000000,0.046683,0.004049,0.000070,185
0.001270,0.010879,0.001270,0.002776,0.000000,0.046677,0.004049,0.000070,186
0.001270,0.010907,0.001270,0.002776,0.000000,0.046700,0.004049,0.000070,187
0.001270,0.010882,0.001270,0.002776,0.000000,0.046678,0.004049,0.000070,188
0.001271,0.010891,0.001271,0.002775,0.000000,0.046713,0.004049,0.000070,189
0.001267,0.010865,0.001267,0.002779,0.000000,0.046701,0.004049,0.000070,190
0.001265,0.010846,0.001265,0.002781,0.000000,0.046698,0.004049,0.000066,191
0.001265,0.010876,0.001265,0.002781,0.000000,0.046732,0.004049,0.000066,192
0.001265,0.010838,0.001265,0.002780,0.000000,0.046686,0.004049,0.000066,193
0.001262,0.010818,0.001262,0.002785,0.000000,0.046699,0.004049,0.000066,194
0.001263,0.010835,0.001263,0.002782,0.000000,0.046705,0.004050,0.000066,195
0.001263,0.010795,0.001263,0.002783,0.000000,0.046683,0.004049,0.000066,196
0.001261,0.010801,0.001261,0.002785,0.000000,0.046684,0.004049,0.000066,197
0.001261,0.010808,0.001261,0.002784,0.000000,0.046705,0.004049,0.000066,198
0.001259,0.010812,0.001259,0.002787,0.000000,0.046732,0.004050,0.000066,199
0.001260,0.010833,0.001260,0.002786,0.000000,0.046704,0.004049,0.000066,200
