loss,res_pc,diff_pc,diff_ps,res_cc,res_sc,epsilon,lr,epoch
0.001198,0.010820,0.001198,0.002862,0.000000,0.046709,0.004049,0.000095,54
0.001199,0.010812,0.001199,0.002861,0.000000,0.046721,0.004049,0.000095,55
0.001194,0.010780,0.001194,0.002865,0.000000,0.046682,0.004049,0.000095,56
0.001192,0.010756,0.001192,0.002868,0.000000,0.046691,0.004049,0.000095,57
0.001192,0.010771,0.001192,0.002867,0.000000,0.046701,0.004049,0.000095,58
0.001186,0.010731,0.001186,0.002873,0.000000,0.046691,0.004049,0.000095,59
0.001187,0.010713,0.001187,0.002873,0.000000,0.046711,0.004049,0.000095,60
0.001184,0.010664,0.001184,0.002875,0.000000,0.046690,0.004049,0.000095,61
0.001183,0.010671,0.001183,0.002877,0.000000,0.046679,0.004049,0.000095,62
0.001179,0.010637,0.001179,0.002879,0.000000,0.046709,0.004049,0.000095,63
0.001178,0.010617,0.001178,0.002881,0.000000,0.046714,0.004049,0.000095,64
0.001176,0.010603,0.001176,0.002884,0.000000,0.046696,0.004049,0.000095,65
0.001175,0.010603,0.001175,0.002884,0.000000,0.046714,0.004049,0.000095,66
0.001170,0.010521,0.001170,0.002889,0.000000,0.046696,0.004049,0.000095,67
0.001171,0.010543,0.001171,0.002888,0.000000,0.046684,0.004049,0.000095,68
0.001167,0.010527,0.001167,0.002892,0.000000,0.046715,0.004049,0.000095,69
0.001164,0.010458,0.001164,0.002894,0.000000,0.046713,0.004049,0.000095,70
0.001159,0.010434,0.001159,0.002898,0.000000,0.046684,0.004049,0.000090,71
0.001159,0.010436,0.001159,0.002899,0.000000,0.046695,0.004049,0.000090,72
0.001157,0.010419,0.001157,0.002901,0.000000,0.046693,0.004049,0.000090,73
0.001156,0.010402,0.001156,0.002903,0.000000,0.046689,0.004049,0.000090,74
0.001151,0.010321,0.001151,0.002907,0.000000,0.046704,0.004049,0.000090,75
0.001149,0.010332,0.001149,0.002908,0.000000,0.046706,0.004049,0.000090,76
0.001149,0.010333,0.001149,0.002908,0.000000,0.046660,0.004049,0.000090,77
0.001149,0.010345,0.001149,0.002909,0.000000,0.046705,0.004049,0.000090,78
0.001145,0.010280,0.001145,0.002914,0.000000,0.046673,0.004049,0.000090,79
0.001144,0.010260,0.001144,0.002913,0.000000,0.046702,0.004049,0.000090,80
0.001143,0.010252,0.001143,0.002915,0.000000,0.046709,0.004049,0.000090,81
0.001140,0.010248,0.001140,0.002917,0.000000,0.046702,0.004049,0.000090,82
0.001140,0.010199,0.001140,0.002918,0.000000,0.046688,0.004049,0.000090,83
0.001138,0.010187,0.001138,0.002920,0.000000,0.046708,0.004049,0.000090,84
0.001139,0.010182,0.001139,0.002920,0.000000,0.046681,0.004049,0.000090,85
0.001134,0.010150,0.001134,0.002923,0.000000,0.046710,0.004049,0.000090,86
0.001134,0.010173,0.001134,0.002923,0.000000,0.046720,0.004049,0.000090,87
0.001134,0.010157,0.001134,0.002925,0.000000,0.046727,0.004049,0.000090,88
0.001129,0.010106,0.001129,0.002929,0.000000,0.046688,0.004049,0.000090,89
0.001130,0.010126,0.001130,0.002928,0.000000,0.046701,0.004049,0.000090,90
0.001123,0.010056,0.001123,0.002933,0.000000,0.046722,0.004049,0.000086,91
0.001123,0.010047,0.001123,0.002934,0.000000,0.046715,0.004049,0.000086,92
0.001120,0.009994,0.001120,0.002936,0.000000,0.046696,0.004049,0.000086,93
0.001119,0.010004,0.001119,0.002939,0.000000,0.046699,0.004049,0.000086,94
0.001119,0.009988,0.001119,0.002938,0.000000,0.046713,0.004049,0.000086,95
0.001116,0.009997,0.001116,0.002941,0.000000,0.046723,0.004049,0.000086,96
0.001116,0.009985,0.001116,0.002941,0.000000,0.046680,0.004049,0.000086,97
0.001112,0.009928,0.001112,0.002944,0.000000,0.046719,0.004049,0.000086,98
0.001117,0.009974,0.001117,0.002941,0.000000,0.046695,0.004049,0.000086,99
0.001113,0.009945,0.001113,0.002943,0.000000,0.046701,0.004049,0.000086,100
0.001110,0.009921,0.001110,0.002947,0.000000,0.046710,0.004049,0.000086,101
0.001108,0.009909,0.001108,0.002948,0.000000,0.046712,0.004049,0.000086,102
0.001108,0.009887,0.001108,0.002948,0.000000,0.046687,0.004049,0.000086,103
0.001107,0.009909,0.001107,0.002950,0.000000,0.046716,0.004049,0.000086,104
0.001106,0.009867,0.001106,0.002951,0.000000,0.046707,0.004049,0.000086,105
0.001106,0.009887,0.001106,0.002949,0.000000,0.046724,0.004049,0.000086,106
0.001104,0.009847,0.001104,0.002953,0.000000,0.046690,0.004049,0.000086,107
0.001100,0.009809,0.001100,0.002956,0.000000,0.046683,0.004049,0.000086,108
0.001102,0.009826,0.001102,0.002955,0.000000,0.046709,0.004049,0.000086,109
0.001100,0.009837,0.001100,0.002956,0.000000,0.046704,0.004049,0.000086,110
0.001096,0.009764,0.001096,0.002959,0.000000,0.046683,0.004049,0.000081,111
0.001094,0.009758,0.001094,0.002961,0.000000,0.046709,0.004049,0.000081,112
0.001095,0.009788,0.001095,0.002960,0.000000,0.046738,0.004049,0.000081,113
0.001092,0.009733,0.001092,0.002964,0.000000,0.046710,0.004049,0.000081,114
0.001093,0.009740,0.001093,0.002962,0.000000,0.046682,0.004049,0.000081,115
0.001089,0.009728,0.001089,0.002966,0.000000,0.046675,0.004049,0.000081,116
0.001089,0.009706,0.001089,0.002967,0.000000,0.046693,0.004049,0.000081,117
0.001089,0.009717,0.001089,0.002966,0.000000,0.046721,0.004049,0.000081,118
0.001086,0.009683,0.001086,0.002969,0.000000,0.046712,0.004049,0.000081,119
0.001087,0.009664,0.001087,0.002968,0.000000,0.046688,0.004049,0.000081,120
0.001084,0.009667,0.001084,0.002971,0.000000,0.046710,0.004049,0.000081,121
0.001084,0.009669,0.001084,0.002971,0.000000,0.046684,0.004049,0.000081,122
0.001086,0.009671,0.001086,0.002968,0.000000,0.046675,0.004049,0.000081,123
0.001086,0.009678,0.001086,0.002971,0.000000,0.046712,0.004049,0.000081,124
0.001082,0.009624,0.001082,0.002971,0.000000,0.046688,0.004049,0.000081,125
0.001083,0.009664,0.001083,0.002973,0.000000,0.046690,0.004049,0.000081,126
0.001079,0.009618,0.001079,0.002975,0.000000,0.046711,0.004049,0.000081,127
0.001080,0.009640,0.001080,0.002976,0.000000,0.046725,0.004049,0.000081,128
0.001077,0.009581,0.001077,0.002977,0.000000,0.046697,0.004049,0.000081,129
0.001078,0.009582,0.001078,0.002977,0.000000,0.046714,0.004049,0.000081,130
0.001073,0.009596,0.001073,0.002979,0.000000,0.046684,0.004049,0.000077,131
0.001072,0.009557,0.001072,0.002982,0.000000,0.046725,0.004049,0.000077,132
0.001073,0.009558,0.001073,0.002981,0.000000,0.046694,0.004049,0.000077,133
0.001068,0.009518,0.001068,0.002985,0.000000,0.046711,0.004049,0.000077,134
0.001069,0.009533,0.001069,0.002984,0.000000,0.046706,0.004049,0.000077,135
0.001068,0.009531,0.001068,0.002985,0.000000,0.046676,0.004049,0.000077,136
0.001066,0.009500,0.001066,0.002987,0.000000,0.046678,0.004049,0.000077,137
0.001064,0.009479,0.001064,0.002990,0.000000,0.046670,0.004049,0.000077,138
0.001065,0.009514,0.001065,0.002988,0.000000,0.046685,0.004049,0.000077,139
0.001065,0.009495,0.001065,0.002989,0.000000,0.046707,0.004049,0.000077,140
0.001063,0.009463,0.001063,0.002991,0.000000,0.046682,0.004049,0.000077,141
0.001063,0.009466,0.001063,0.002990,0.000000,0.046682,0.004049,0.000077,142
0.001063,0.009467,0.001063,0.002991,0.000000,0.046722,0.004049,0.000077,143
0.001064,0.009488,0.001064,0.002990,0.000000,0.046727,0.004049,0.000077,144
0.001062,0.009493,0.001062,0.002992,0.000000,0.046697,0.004049,0.000077,145
0.001062,0.009452,0.001062,0.002992,0.000000,0.046689,0.004049,0.000077,146
0.001058,0.009408,0.001058,0.002994,0.000000,0.046707,0.004049,0.000077,147
0.001059,0.009430,0.001059,0.002995,0.000000,0.046692,0.004049,0.000077,148
0.001058,0.009445,0.001058,0.002996,0.000000,0.046709,0.004049,0.000077,149
0.001059,0.009440,0.001059,0.002995,0.000000,0.046686,0.004049,0.000077,150
0.001054,0.009410,0.001054,0.002999,0.000000,0.046691,0.004049,0.000074,151
0.001054,0.009410,0.001054,0.002999,0.000000,0.046701,0.004049,0.000074,152
0.001053,0.009400,0.001053,0.002999,0.000000,0.046678,0.004049,0.000074,153
0.001049,0.009360,0.001049,0.003003,0.000000,0.046690,0.004049,0.000074,154
0.001052,0.009379,0.001052,0.003001,0.000000,0.046696,0.004049,0.000074,155
0.001050,0.009371,0.001050,0.003003,0.000000,0.046700,0.004049,0.000074,156
0.001049,0.009342,0.001049,0.003003,0.000000,0.046705,0.004049,0.000074,157
0.001048,0.009353,0.001048,0.003005,0.000000,0.046673,0.004049,0.000074,158
0.001049,0.009343,0.001049,0.003004,0.000000,0.046694,0.004049,0.000074,159
0.001047,0.009327,0.001047,0.003005,0.000000,0.046670,0.004049,0.000074,160
0.001048,0.009360,0.001048,0.003004,0.000000,0.046719,0.004049,0.000074,161
0.001045,0.009335,0.001045,0.003009,0.000000,0.046694,0.004049,0.000074,162
0.001048,0.009335,0.001048,0.003006,0.000000,0.046696,0.004049,0.000074,163
0.001045,0.009317,0.001045,0.003007,0.000000,0.046689,0.004049,0.000074,164
0.001045,0.009356,0.001045,0.003008,0.000000,0.046702,0.004049,0.000074,165
0.001044,0.009303,0.001044,0.003008,0.000000,0.046680,0.004049,0.000074,166
0.001043,0.009283,0.001043,0.003010,0.000000,0.046714,0.004049,0.000074,167
0.001042,0.009277,0.001042,0.003011,0.000000,0.046704,0.004049,0.000074,168
0.001043,0.009317,0.001043,0.003010,0.000000,0.046687,0.004049,0.000074,169
0.001042,0.009300,0.001042,0.003011,0.000000,0.046720,0.004049,0.000074,170
0.001038,0.009276,0.001038,0.003013,0.000000,0.046703,0.004049,0.000070,171
0.001036,0.009252,0.001036,0.003015,0.000000,0.046703,0.004049,0.000070,172
0.001036,0.009270,0.001036,0.003015,0.000000,0.046681,0.004049,0.000070,173
0.001036,0.009244,0.001036,0.003016,0.000000,0.046699,0.004049,0.000070,174
0.001035,0.009277,0.001035,0.003016,0.000000,0.046716,0.004049,0.000070,175
0.001034,0.009217,0.001034,0.003017,0.000000,0.046702,0.004049,0.000070,176
0.001034,0.009225,0.001034,0.003018,0.000000,0.046694,0.004049,0.000070,177
0.001032,0.009202,0.001032,0.003020,0.000000,0.046694,0.004049,0.000070,178
0.001032,0.009215,0.001032,0.003019,0.000000,0.046706,0.004049,0.000070,179
0.001033,0.009212,0.001033,0.003019,0.000000,0.046706,0.004049,0.000070,180
0.001031,0.009218,0.001031,0.003021,0.000000,0.046725,0.004049,0.000070,181
0.001030,0.009180,0.001030,0.003021,0.000000,0.046684,0.004049,0.000070,182
0.001029,0.009196,0.001029,0.003023,0.000000,0.046700,0.004049,0.000070,183
0.001029,0.009159,0.001029,0.003021,0.000000,0.046676,0.004049,0.000070,184
0.001028,0.009175,0.001028,0.003023,0.000000,0.046672,0.004049,0.000070,185
0.001029,0.009193,0.001029,0.003023,0.000000,0.046713,0.004049,0.000070,186
0.001028,0.009171,0.001028,0.003023,0.000000,0.046700,0.004049,0.000070,187
0.001028,0.009182,0.001028,0.003023,0.000000,0.046700,0.004049,0.000070,188
0.001027,0.009185,0.001027,0.003024,0.000000,0.046689,0.004049,0.000070,189
0.001027,0.009153,0.001027,0.003024,0.000000,0.046671,0.004049,0.000070,190
0.001022,0.009138,0.001022,0.003028,0.000000,0.046701,0.004049,0.000066,191
0.001023,0.009149,0.001023,0.003028,0.000000,0.046691,0.004049,0.000066,192
0.001021,0.009081,0.001021,0.003029,0.000000,0.046684,0.004049,0.000066,193
0.001021,0.009120,0.001021,0.003030,0.000000,0.046702,0.004049,0.000066,194
0.001020,0.009121,0.001020,0.003031,0.000000,0.046716,0.004049,0.000066,195
0.001019,0.009101,0.001019,0.003032,0.000000,0.046697,0.004049,0.000066,196
0.001020,0.009128,0.001020,0.003031,0.000000,0.046736,0.004049,0.000066,197
0.001019,0.009093,0.001019,0.003032,0.000000,0.046701,0.004049,0.000066,198
0.001018,0.009109,0.001018,0.003032,0.000000,0.046711,0.004049,0.000066,199
0.001018,0.009094,0.001018,0.003033,0.000000,0.046674,0.004049,0.000066,200
