max_diff,l1_error,l1_norm
0.026560705,0.0056954743,0.035466958
0.031790785,0.008176338,0.024591
0.033247072,0.0077473223,0.026619697
0.021514501,0.0053612175,0.02011147
0.04367249,0.0113311475,0.016861336
0.04865671,0.009671436,0.024861023
0.033710342,0.007712204,0.031520393
0.025841609,0.005735471,0.004047019
0.022228234,0.0065909512,0.034608237
0.021308862,0.004874439,0.02287246
0.04156012,0.0061633545,0.020728651
0.032450024,0.0041866456,0.020633018
0.08079235,0.013918947,0.026446942
0.023098784,0.0060455417,0.02222823
0.030485578,0.008874356,0.038200404
0.03798427,0.007368389,0.023279998
0.026669063,0.0066094864,0.014246123
0.018852148,0.005294567,0.025858155
0.031742543,0.008178377,0.014909083
0.02829098,0.008521126,0.016952794
0.034965347,0.00731563,0.023905966
0.0324513,0.009311862,0.036095355
0.049699035,0.008366874,0.017733475
0.037363417,0.0075265276,0.018602764
0.03239709,0.0062271357,0.013632647
0.032203443,0.006594229,0.032649238
0.013003785,0.004474687,0.036292803
0.023975799,0.0081201065,0.03164733
0.03147676,0.007685436,0.039155364
0.032133855,0.008706189,0.022143532
0.078771785,0.010373919,0.037710633
0.06182173,0.011708494,0.017225597
0.04512061,0.0069599245,0.032121364
0.02287764,0.0073605278,0.031997878
0.02747015,0.0087519875,0.029720185
0.052106697,0.0099601885,0.031025413
0.04255187,0.008531171,0.026276639
0.024877118,0.00656969,0.034647867
0.05259508,0.009529338,0.014876749
0.050670225,0.009482257,0.015569135
0.018563893,0.0059249043,0.01656915
0.04828558,0.0084809875,0.021882584
0.085957594,0.012875938,0.0287238
0.023921363,0.005826766,0.026114536
0.043159936,0.010519726,0.02277337
0.032068036,0.007178531,0.021772029
0.05803259,0.011147658,0.017295036
0.032344524,0.0071058082,0.013558375
0.047667935,0.010766275,0.0243481
0.026888728,0.010786009,0.05073951
0.041911736,0.008733159,0.02134646
0.022690969,0.0046133534,0.023420272
0.029588375,0.00822474,0.03826596
0.033995803,0.008127768,0.016941624
0.05050108,0.009281921,0.020121107
0.042344682,0.007435685,0.039604254
0.02516425,0.008215861,0.033433035
0.047165494,0.011363996,0.035378154
0.0374603,0.010431379,0.04001024
0.023683757,0.007343218,0.028884979
0.0323616,0.008052511,0.031110065
0.03852193,0.008222089,0.019597724
0.025654748,0.0073241345,0.020054178
0.03246899,0.0064378674,0.017930852
0.051060557,0.0101727415,0.020977434
0.02139999,0.0062089604,0.025419911
0.03771925,0.007019604,0.034725934
0.039946213,0.008819467,0.012806319
0.020411136,0.005077871,0.027133925
0.029524487,0.0065748636,0.033696968
0.025505409,0.008450731,0.051036257
0.031571895,0.0069731614,0.028929038
0.08382155,0.011370846,0.021892717
0.046558723,0.010341825,0.017452922
0.06786273,0.010563261,0.03373978
0.035310503,0.007428425,0.016058387
0.034536757,0.004604964,0.030698057
0.05053401,0.0074421633,0.017403021
0.027324816,0.0049353126,0.012180883
0.030188553,0.0059075328,0.011442923
0.0222788,0.005659935,0.020820582
0.03985641,0.006894987,0.01152108
0.024022164,0.0062723756,0.012884722
0.036268853,0.0091257505,0.02584795
0.021144867,0.007156888,0.04767259
0.048177175,0.008471111,0.053592492
0.032948136,0.005939791,0.011516145
0.07569658,0.011265295,0.032026436
0.03104718,0.006428368,0.016069524
0.034205236,0.0066711763,0.0360755
0.03138807,0.006438322,0.029494122
0.033474144,0.00650325,0.040356517
0.032422893,0.008280015,0.018737586
0.022869553,0.005839895,0.021452038
0.030910302,0.0077039246,0.019139754
0.051078714,0.008915498,0.029723354
0.038192242,0.009363161,0.020257171
0.028249227,0.005962583,0.043094978
0.03532789,0.0069565917,0.022816505
0.017672695,0.0075758006,0.035672467
0.049043406,0.007961137,0.027590083
0.04426533,0.006697582,0.034716956
0.029546764,0.009251827,0.020532362
0.04900879,0.007971576,0.020633493
0.026036873,0.007264361,0.06379645
0.0339339,0.006113106,0.017349841
0.041902896,0.007264059,0.02084036
0.065121606,0.012021627,0.024009906
0.03137578,0.0074888994,0.03224438
0.022784615,0.0070176483,0.026269667
0.046429187,0.009184979,0.03635016
0.07472794,0.009954106,0.026298296
0.01855202,0.006260938,0.027289078
0.06836613,0.01146241,0.025759019
0.032755755,0.0074686697,0.019118557
0.050622948,0.011131572,0.024802402
0.057301577,0.009283894,0.030380843
0.04621624,0.009117667,0.03125107
0.014845973,0.004933245,0.032519344
0.048641656,0.008917053,0.022638468
0.043696772,0.00875694,0.018704472
0.046574652,0.010526233,0.027520463
0.05363782,0.011634545,0.014456076
0.026086126,0.0068382416,0.032489616
0.022921987,0.0063102664,0.022401543
