max_diff,l1_error,l1_norm
0.04908495396375656,0.01058102399110794,0.03531736135482788
0.03897113725543022,0.008286797441542149,0.018262820318341255
0.034510478377342224,0.007928736507892609,0.02572057582437992
0.03521416336297989,0.007637703791260719,0.026689842343330383
0.02958809584379196,0.008700874634087086,0.029957938939332962
0.029490608721971512,0.008198264054954052,0.01711374893784523
0.04251662641763687,0.009435384534299374,0.016755636781454086
0.036229755729436874,0.009003824554383755,0.01786760427057743
0.04899884760379791,0.009909645654261112,0.032805509865283966
0.054277125746011734,0.011978072114288807,0.04782673716545105
0.020186252892017365,0.005964440759271383,0.05782031640410423
0.02265257015824318,0.008386974222958088,0.031966231763362885
0.02809137850999832,0.008254572749137878,0.01567869447171688
0.02324458584189415,0.00792760495096445,0.030573852360248566
0.0490872748196125,0.0108416136354208,0.019278356805443764
0.036364972591400146,0.01044465135782957,0.028206590563058853
0.03979845345020294,0.013347276486456394,0.05043971911072731
0.043593812733888626,0.010063662193715572,0.018821464851498604
0.09423394501209259,0.012246974743902683,0.026705598458647728
0.05374260991811752,0.010967246256768703,0.016737842932343483
0.06748384237289429,0.009032010100781918,0.018379738554358482
0.027525857090950012,0.008790244348347187,0.026003090664744377
0.056316979229450226,0.00998682901263237,0.015327757224440575
0.06389641761779785,0.013580421917140484,0.01963127963244915
0.06352853775024414,0.010196559131145477,0.03841949254274368
0.056988202035427094,0.011080224066972733,0.026668047532439232
0.020649593323469162,0.0075148288160562515,0.016017746180295944
0.03454485163092613,0.007747534196823835,0.03704323247075081
0.031585171818733215,0.009987425990402699,0.04024351015686989
0.028241004794836044,0.007495683617889881,0.022582177072763443
0.05320752039551735,0.011547691188752651,0.017004912719130516
0.0383770577609539,0.007638630457222462,0.012955356389284134
0.06151127442717552,0.009198096580803394,0.03377152979373932
0.09651335328817368,0.016075357794761658,0.03697589412331581
0.05645705386996269,0.01005577389150858,0.023525295779109
0.01642175391316414,0.006311497185379267,0.03312201797962189
0.04070143774151802,0.009366178885102272,0.035300955176353455
0.12661558389663696,0.01940755732357502,0.03945973515510559
0.10470803827047348,0.01524529978632927,0.03503522649407387
0.02520436979830265,0.004820054396986961,0.032282207161188126
0.018064264208078384,0.005766950082033873,0.030823620036244392
0.05136110633611679,0.009908579289913177,0.03993337228894234
0.023432590067386627,0.009744280949234962,0.038970403373241425
0.054562248289585114,0.008582459762692451,0.036552850157022476
0.035068102180957794,0.007004422135651112,0.021781791001558304
0.0444127582013607,0.013749486766755581,0.03129198029637337
0.034091316163539886,0.008020882494747639,0.0289164949208498
0.04112056642770767,0.010445717722177505,0.040124326944351196
0.028018558397889137,0.008869510143995285,0.036362700164318085
0.038281336426734924,0.009652914479374886,0.039925575256347656
0.04700745642185211,0.009196027182042599,0.01916666515171528
0.029527977108955383,0.010709933005273342,0.03164880350232124
0.04526900872588158,0.009216968901455402,0.01402957085520029
0.03414961323142052,0.00811209436506033,0.018792424350976944
0.05563945323228836,0.011147056706249714,0.04042671248316765
0.05323054641485214,0.010815314017236233,0.03362764045596123
0.03735631704330444,0.009071447886526585,0.034731727093458176
0.052759598940610886,0.011235995218157768,0.02181248553097248
0.03283403068780899,0.008574821054935455,0.020217668265104294
0.03751125931739807,0.006515335291624069,0.02657843567430973
0.029107965528964996,0.00612599728628993,0.027466777712106705
0.02619718201458454,0.007296883035451174,0.027627186849713326
0.045906223356723785,0.007828405126929283,0.02039618417620659
0.045842405408620834,0.006733294576406479,0.028120771050453186
0.04782655090093613,0.008036630228161812,0.049679309129714966
0.045802850276231766,0.009681175462901592,0.027437426149845123
0.041118793189525604,0.009835095144808292,0.03086017817258835
0.037040408700704575,0.008850188925862312,0.02921302616596222
0.03676382452249527,0.009170479141175747,0.058887090533971786
0.04685753583908081,0.009078077971935272,0.025753851979970932
0.043756380677223206,0.009616126306355,0.045944247394800186
0.036985233426094055,0.007952841930091381,0.014712071977555752
0.04666849225759506,0.011882304213941097,0.020433107390999794
0.03401505947113037,0.010423253290355206,0.02180982567369938
0.04911082237958908,0.01339850202202797,0.01868480071425438
0.03848768770694733,0.007141819689422846,0.040227774530649185
0.022481366991996765,0.00708235427737236,0.029409976676106453
0.041682399809360504,0.008325655944645405,0.02890625409781933
0.04570066183805466,0.009565411135554314,0.022405359894037247
0.032741934061050415,0.008981753140687943,0.01361396536231041
0.03589656576514244,0.009300143457949162,0.03594432398676872
0.0528557151556015,0.010965636931359768,0.018113840371370316
0.029977476224303246,0.006815611384809017,0.04334614425897598
0.04699709266424179,0.011039682663977146,0.033299434930086136
0.05267976224422455,0.013134206645190716,0.05043913796544075
0.039884939789772034,0.00933297723531723,0.008562999777495861
0.03979632630944252,0.010149379260838032,0.01535128802061081
